Fecha,Drenaje Los Alcázares,Desembocadura rambla Albujón,Aguas arriba Barrio de la Fuensanta,Badén aguas abajo La Puebla,Pasaje la balsa,EDAR Torre-Pacheco,Tuberías salmuera bajo N-332,Canal D-7,Azud CHS,Tramo Medio Rambla Albujón,Surgencia,Aliviadero,Obra de paso bajo carretera Los Urrutia,Desembocadura rambla de Miranda,Desembocadura rambla del Miedo,El Carmolí,Desembocadura rambla de las Matildes,Rambla de las Matildes - corriente sur,Lo Poyo,Lengua de Vaca,Valla Militar,Freático Los Alcázares,Venta Simón
2023-07-17,0,6927,0.0,0.0,0.0,0.0,0.0,7539,0,0,0.0,0,0,0,0,0,0,49061,0,0,0,0,0
2023-07-19,0,7638,0.0,0.0,0.0,0.0,0.0,7665,0,0,0.0,0,0,0,0,0,0,56092,0,0,0,0,0
2023-07-21,0,7518,0.0,0.0,0.0,0.0,0.0,7859,0,0,0.0,0,0,0,0,0,0,48684,0,0,0,0,0
2023-07-24,0,6825,0.0,0.0,0.0,0.0,0.0,7555,0,0,0.0,0,0,0,0,0,0,51208,0,0,0,0,0
2023-07-26,0,6565,0.0,0.0,0.0,0.0,0.0,7005,0,0,0.0,0,0,0,0,0,0,43921,0,0,0,0,0
2023-07-28,0,7322,0.0,0.0,0.0,0.0,0.0,7132,0,0,0.0,0,0,0,0,0,0,46604,0,0,0,0,0
2023-07-31,0,6757,0.0,0.0,0.0,0.0,0.0,7769,0,0,0.0,0,0,0,0,0,0,45227,0,0,0,11770,0
2023-08-02,0,6090,0.0,0.0,0.0,0.0,0.0,6866,0,0,0.0,0,0,0,0,0,0,48476,0,0,0,0,0
2023-08-04,0,7936,0.0,0.0,0.0,0.0,0.0,8670,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-07,0,5536,0.0,0.0,0.0,0.0,0.0,6820,0,0,0.0,0,0,0,0,0,0,0,0,0,0,9995,0
2023-08-09,0,5733,0.0,0.0,0.0,0.0,0.0,6095,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-11,0,6388,0.0,0.0,0.0,0.0,0.0,7128,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-16,0,6593,0.0,0.0,0.0,0.0,0.0,7944,0,0,0.0,0,0,0,0,0,0,48723,0,0,0,0,0
2023-08-18,0,4757,0.0,0.0,0.0,0.0,0.0,5701,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-21,0,5776,0.0,0.0,0.0,0.0,0.0,6019,0,0,0.0,0,0,0,0,0,0,43960,0,0,0,0,0
2023-08-23,0,6870,0.0,0.0,0.0,0.0,0.0,7453,0,0,0.0,0,0,0,0,0,0,57813,0,0,0,0,0
2023-08-25,0,6074,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,51823,0,0,0,0,0
2023-08-28,0,6966,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-30,0,6321,0.0,0.0,0.0,0.0,0.0,7204,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,0,7099,0.0,0.0,0.0,0.0,0.0,7424,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-04,0,4773,0.0,0.0,0.0,0.0,0.0,4901,0,0,0.0,0,7769,0,0,0,0,33785,59421,0,0,0,0
2023-09-06,0,6153,0.0,0.0,0.0,0.0,0.0,7265,0,0,0.0,0,8113,0,0,0,0,32089,58837,0,0,0,0
2023-09-08,0,6948,0.0,0.0,0.0,0.0,0.0,7303,0,0,0.0,0,8511,0,0,0,0,33713,60765,0,0,0,0
2023-09-13,0,6290,0.0,0.0,0.0,0.0,0.0,7109,0,0,0.0,0,8141,0,0,0,0,34260,58980,0,0,0,0
2023-09-15,0,6683,0.0,0.0,0.0,0.0,0.0,5620,0,0,0.0,0,7574,0,0,0,0,33509,54162,0,0,0,0
2023-09-18,0,4326,0.0,0.0,0.0,0.0,0.0,5254,0,0,0.0,0,5952,0,0,0,0,23140,42670,0,0,8745,0
2023-09-20,0,6440,0.0,0.0,0.0,0.0,0.0,7328,0,0,0.0,0,8092,0,0,0,0,29246,59955,0,0,10014,0
2023-09-22,0,7050,0.0,0.0,0.0,0.0,0.0,7328,0,0,0.0,0,8001,0,0,0,0,29550,48917,0,0,8520,0
2023-09-25,0,6662,0.0,0.0,0.0,0.0,0.0,7019,0,0,0.0,0,8420,0,0,0,0,26450,47553,0,0,8760,0
2023-09-27,0,6874,0.0,0.0,0.0,0.0,0.0,7357,0,0,0.0,0,8166,0,0,0,0,32849,60824,0,0,0,0
2023-09-29,0,6370,0.0,0.0,0.0,0.0,0.0,7328,0,0,0.0,0,8061,0,0,0,0,32140,55474,0,0,11685,0
2023-10-02,0,8501,0.0,0.0,0.0,0.0,0.0,8243,0,0,0.0,0,8853,0,0,0,0,56860,58106,0,0,0,0
2023-10-04,0,7866,0.0,0.0,0.0,0.0,0.0,7712,0,0,0.0,0,8353,0,0,0,0,32666,57120,0,0,0,0
2023-10-06,0,8247,0.0,0.0,0.0,0.0,0.0,8106,0,0,0.0,0,8622,0,0,0,0,33214,51642,0,0,0,0
2023-10-09,0,7963,0.0,0.0,0.0,0.0,0.0,7787,0,0,0.0,0,8639,0,0,0,0,32106,56286,0,0,0,0
2023-10-11,0,7251,0.0,0.0,0.0,0.0,0.0,7660,0,0,0.0,0,8477,0,0,0,0,29286,54534,0,0,0,0
2023-10-16,0,7574,0.0,0.0,0.0,0.0,0.0,7169,0,0,0.0,0,7961,0,0,0,0,26941,46537,0,0,0,0
2023-10-18,0,7843,0.0,0.0,0.0,0.0,0.0,7236,0,0,0.0,0,7996,0,0,0,0,27239,50662,0,0,11602,0
2023-10-20,0,8083,0.0,0.0,0.0,0.0,0.0,8285,0,0,0.0,0,11155,0,0,0,0,32417,63415,0,0,13686,0
2023-11-02,0,6956,0.0,0.0,0.0,0.0,0.0,7747,0,0,0.0,0,9703,0,0,0,0,28473,43989,0,0,0,0
2023-11-03,0,7320,0.0,0.0,0.0,0.0,0.0,7923,0,0,0.0,0,8974,0,0,0,0,29325,45840,0,0,0,0
2023-11-06,0,7696,0.0,0.0,0.0,0.0,0.0,7439,0,0,0.0,0,10126,0,0,0,0,27233,41486,0,0,10185,0
2023-11-08,0,6231,0.0,0.0,0.0,0.0,0.0,7789,0,0,0.0,0,9447,0,0,0,0,27218,40827,0,0,9650,0
2023-11-10,0,6537,0.0,0.0,0.0,0.0,0.0,7311,0,0,0.0,0,8817,0,0,0,0,24853,38955,0,0,9356,0
2023-11-13,0,8116,0.0,0.0,0.0,0.0,0.0,8879,0,0,0.0,0,10315,0,0,0,0,31820,52645,0,13006,10544,0
2023-11-15,0,6777,0.0,0.0,0.0,0.0,0.0,7403,0,0,0.0,0,8645,0,0,0,0,25966,36408,0,0,9502,0
2023-11-17,0,7493,0.0,0.0,0.0,0.0,0.0,8002,0,0,0.0,0,8931,0,0,0,0,28493,44850,0,0,9604,0
2023-11-20,0,6384,0.0,0.0,0.0,0.0,0.0,6729,0,0,0.0,0,7350,0,0,0,0,22010,30720,0,0,0,0
2023-11-22,0,6731,0.0,0.0,0.0,0.0,0.0,6763,0,0,0.0,0,7542,0,0,0,0,23290,34610,0,0,0,0
2023-11-24,0,7120,0.0,0.0,0.0,0.0,0.0,6850,0,0,0.0,0,7914,0,0,0,0,25910,35812,0,0,0,0
2023-11-27,0,7403,0.0,0.0,0.0,0.0,0.0,7809,0,0,0.0,0,9055,0,0,0,0,24646,32963,0,0,31555,0
2023-11-29,0,7512,0.0,0.0,0.0,0.0,0.0,7766,0,0,0.0,0,8836,0,0,0,0,25007,37602,0,0,0,0
2023-12-01,0,7819,0.0,0.0,0.0,0.0,0.0,7998,0,0,0.0,0,8640,0,0,0,0,24728,37913,0,0,0,0
2023-12-04,0,8056,0.0,0.0,0.0,0.0,0.0,8107,0,0,0.0,0,9412,0,0,0,0,24607,36003,0,0,0,0
2023-12-05,0,8127,0.0,0.0,0.0,0.0,0.0,8239,0,0,0.0,0,9622,0,0,0,0,25009,35711,0,0,0,0
2023-12-11,0,7501,0.0,0.0,0.0,0.0,0.0,8006,0,0,0.0,8712,9384,0,0,0,0,24177,31923,0,0,9875,0
2023-12-13,0,7139,0.0,0.0,0.0,0.0,0.0,7345,0,0,0.0,0,8309,0,0,0,0,22324,30008,0,0,9301,0
2023-12-15,0,7002,0.0,0.0,0.0,0.0,0.0,7127,0,0,0.0,0,8201,0,0,0,0,21771,29883,0,0,9405,0
2023-12-18,0,6338,0.0,0.0,0.0,0.0,0.0,7039,0,0,0.0,0,8186,0,0,0,0,22285,30362,0,0,0,0
2023-12-20,0,6250,0.0,0.0,0.0,0.0,0.0,6783,0,0,0.0,7660,7875,0,0,0,0,21383,30525,0,0,7636,0
2023-12-22,0,6325,0.0,0.0,0.0,0.0,0.0,6970,0,0,0.0,7798,8035,0,0,0,0,21902,30225,0,0,8012,0
2023-12-26,0,6738,0.0,0.0,0.0,0.0,0.0,6771,0,0,0.0,7783,7810,0,0,0,0,21170,27393,0,0,7701,0
2023-12-27,0,6579,0.0,0.0,0.0,0.0,0.0,6834,0,0,0.0,7791,8051,0,0,0,0,21703,30012,0,0,7898,0
2023-12-29,0,6015,0.0,0.0,0.0,0.0,0.0,6970,0,0,0.0,7824,7907,0,0,0,0,22066,27423,0,0,7927,0
2024-01-26,0,6024,0.0,0.0,0.0,0.0,0.0,7118,0,0,0.0,0,8391,0,0,0,0,20760,28442,0,0,0,0
2024-01-30,0,6722,0.0,0.0,0.0,0.0,0.0,7435,0,0,0.0,0,8796,0,0,0,0,26319,30745,0,0,0,0
2024-01-31,0,6544,0.0,0.0,0.0,0.0,0.0,7312,0,0,0.0,0,8314,0,0,0,0,24016,29415,0,0,0,0
2024-02-02,0,6089,0.0,0.0,0.0,0.0,0.0,7390,0,0,0.0,0,8770,0,0,0,0,24118,30010,0,0,0,0
2024-02-05,0,7240,0.0,0.0,0.0,0.0,0.0,7487,0,0,0.0,0,8867,0,0,0,0,23010,31340,0,0,8589,0
2024-02-07,0,6177,0.0,0.0,0.0,0.0,0.0,7526,0,0,0.0,0,8707,0,0,0,0,22310,35490,0,0,8133,0
2024-02-09,0,6078,0.0,0.0,0.0,0.0,0.0,7413,0,0,0.0,0,8549,0,0,0,0,21904,32318,0,0,8043,0
2024-02-12,0,5820,0.0,0.0,0.0,0.0,0.0,7150,0,0,0.0,0,8860,0,0,0,0,22980,35180,0,0,8256,0
2024-02-14,0,6647,0.0,0.0,0.0,0.0,0.0,7520,0,0,0.0,0,8839,0,0,0,0,22820,35133,0,0,8211,0
2024-02-16,0,5194,0.0,0.0,0.0,0.0,0.0,5738,0,0,0.0,0,7371,0,0,0,0,18001,25590,0,0,6439,0
2024-02-20,0,6862,0.0,0.0,0.0,0.0,0.0,7300,0,0,0.0,8377,8748,0,0,0,0,21734,35542,0,0,9140,0
2024-02-21,0,6417,0.0,0.0,0.0,0.0,0.0,7402,0,0,0.0,8201,8803,0,0,0,0,20902,35040,0,0,8718,0
2024-02-23,0,6809,0.0,0.0,0.0,0.0,0.0,7212,0,0,0.0,0,8706,0,0,0,0,21580,35560,0,0,8693,0
2024-02-26,0,8040,0.0,0.0,0.0,0.0,0.0,7432,0,0,0.0,0,8732,0,0,0,0,22249,37936,0,0,0,0
2024-02-28,0,6653,0.0,0.0,0.0,0.0,0.0,7657,0,0,0.0,0,10066,0,0,0,0,22731,38334,0,0,0,0
2024-03-01,0,6356,0.0,0.0,0.0,0.0,0.0,7563,0,0,0.0,0,8784,0,0,0,0,30937,0,0,0,0,0
2024-03-04,0,6518,0.0,0.0,0.0,0.0,0.0,7531,0,0,0.0,0,8788,0,0,0,0,29510,36914,0,0,0,0
2024-03-06,0,6437,0.0,0.0,0.0,0.0,0.0,7421,0,0,0.0,0,8809,0,0,0,0,27321,35918,0,0,8549,0
2024-03-08,0,6248,0.0,0.0,0.0,0.0,0.0,7490,0,0,0.0,0,8700,0,0,0,0,27116,36115,0,0,8517,0
2024-03-11,0,6037,0.0,0.0,0.0,0.0,0.0,7438,0,0,0.0,0,0,0,0,0,0,26925,46237,0,0,9011,0
2024-03-13,0,6249,0.0,0.0,0.0,0.0,0.0,7510,0,0,0.0,0,0,0,0,0,0,25949,46120,0,0,9000,0
2024-03-15,0,6275,0.0,0.0,0.0,0.0,0.0,7356,0,0,0.0,0,0,0,0,0,0,23417,51307,0,0,0,0
2024-03-20,0,6542,0.0,0.0,0.0,0.0,0.0,7252,0,0,0.0,0,0,0,0,0,0,23335,46691,0,0,9911,0
2024-03-22,0,6814,0.0,0.0,0.0,0.0,0.0,7359,0,0,0.0,0,0,0,0,0,0,24187,46715,0,0,8910,0
2024-03-25,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-15,0,7521,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,8704
2024-04-17,0,7612,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-19,0,6664,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,8371
2024-04-22,0,6491,0.0,0.0,0.0,0.0,0.0,0,0,5139,0.0,0,0,0,0,0,0,0,0,0,0,8399,0
2024-04-24,0,6530,0.0,0.0,0.0,0.0,0.0,0,0,5018,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-26,0,6941,0.0,0.0,0.0,0.0,0.0,0,0,5752,0.0,0,0,0,0,0,0,0,0,0,0,8467,0
2024-04-30,0,6026,0.0,0.0,0.0,0.0,0.0,0,0,4306,0.0,0,0,0,0,0,0,0,0,0,0,8067,0
2024-05-02,0,5088,0.0,0.0,0.0,0.0,0.0,0,0,4435,0.0,0,0,0,0,0,0,0,0,0,0,8717,0
2024-05-03,0,5577,0.0,0.0,0.0,0.0,0.0,0,0,3954,0.0,0,0,0,0,0,0,0,0,0,0,8596,0
2024-05-06,0,5916,0.0,0.0,0.0,0.0,0.0,0,0,4250,0.0,0,0,0,0,0,0,0,0,0,0,8327,0
2024-05-08,0,5681,0.0,0.0,0.0,0.0,0.0,0,0,4220,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-10,0,5632,0.0,0.0,0.0,0.0,0.0,7527,0,4160,0.0,0,0,0,0,0,0,0,0,0,0,8056,0
2024-05-13,0,5690,0.0,0.0,0.0,0.0,0.0,7499,0,4503,0.0,0,0,0,0,0,0,0,0,0,0,8488,0
2024-05-15,0,5679,0.0,0.0,0.0,0.0,0.0,0,0,4312,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-17,0,5857,0.0,0.0,0.0,0.0,0.0,7540,0,4564,0.0,0,0,0,0,0,0,0,0,0,0,8450,0
2024-05-20,0,7390,0.0,0.0,0.0,0.0,0.0,7552,0,5930,0.0,0,0,0,0,0,0,0,0,0,0,8299,0
2024-05-22,0,6571,0.0,0.0,0.0,0.0,0.0,7732,0,4979,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-24,0,6325,0.0,0.0,0.0,0.0,0.0,7708,0,5108,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-27,0,7330,0.0,0.0,0.0,0.0,0.0,7811,0,5048,0.0,0,0,0,0,0,0,0,0,0,0,8823,0
2024-05-29,0,6352,0.0,0.0,0.0,0.0,0.0,7567,0,5038,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-31,0,6174,0.0,0.0,0.0,0.0,0.0,7606,0,4931,0.0,0,0,0,0,0,0,0,0,0,0,8247,0
2024-06-03,0,6771,0.0,0.0,0.0,0.0,0.0,7613,0,5510,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-05,0,5950,0.0,0.0,0.0,0.0,0.0,7634,0,4879,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-07,0,5996,0.0,0.0,0.0,0.0,0.0,7592,0,4796,0.0,0,0,0,0,0,0,0,0,0,0,7929,0
2024-06-10,0,6123,0.0,0.0,0.0,0.0,0.0,7640,0,4643,0.0,0,0,0,0,0,0,0,0,0,0,8149,0
2024-06-12,0,5962,0.0,0.0,0.0,0.0,0.0,7502,0,2392,0.0,0,0,0,0,0,0,0,0,0,0,8542,0
2024-06-14,0,4362,0.0,0.0,0.0,0.0,0.0,5160,0,4050,0.0,0,0,0,0,0,0,28310,0,0,0,7904,0
2024-06-17,0,6027,0.0,0.0,0.0,0.0,0.0,6413,0,4948,0.0,0,0,0,0,0,0,0,0,0,0,8354,0
2024-06-19,0,6750,0.0,0.0,0.0,0.0,0.0,7386,0,5444,0.0,0,0,0,0,0,0,0,0,0,0,8397,0
2024-06-21,0,6063,0.0,0.0,0.0,0.0,0.0,7550,0,4679,0.0,0,0,0,0,0,0,0,0,0,0,8414,0
2024-06-24,0,6918,0.0,0.0,0.0,0.0,0.0,7604,0,6169,0.0,0,0,0,0,0,0,0,0,0,0,8332,0
2024-06-26,0,6598,0.0,0.0,0.0,0.0,0.0,7578,0,5016,0.0,0,0,0,0,0,0,0,0,0,0,8347,0
2024-06-28,0,6321,0.0,0.0,0.0,0.0,0.0,7647,0,5128,0.0,0,0,0,0,0,0,0,0,0,0,8270,0
2024-07-01,0,6283,0.0,0.0,0.0,0.0,0.0,7272,0,5351,0.0,0,0,0,0,0,0,0,0,0,0,8035,0
2024-07-03,0,6390,0.0,0.0,0.0,0.0,0.0,7660,0,4987,0.0,0,0,0,0,0,0,0,0,0,0,7853,0
2024-07-05,0,6519,0.0,0.0,0.0,0.0,0.0,7632,0,5519,0.0,0,0,0,0,0,0,0,0,0,0,7895,0
2024-07-08,0,6481,0.0,0.0,0.0,0.0,0.0,7633,0,5490,0.0,0,0,0,0,0,0,0,0,0,0,7953,0
2024-07-10,0,7237,0.0,0.0,0.0,0.0,0.0,7631,0,6798,0.0,0,0,0,0,0,0,0,0,0,0,7852,0
2024-07-12,0,7558,0.0,0.0,0.0,0.0,0.0,7615,0,7166,0.0,0,0,0,0,0,0,0,0,0,0,7996,0
2024-07-15,0,6413,0.0,0.0,0.0,0.0,0.0,7611,0,5412,0.0,0,0,0,0,0,0,0,0,0,0,7821,0
2024-07-17,0,6367,0.0,0.0,0.0,0.0,0.0,7585,0,5329,0.0,0,0,0,0,0,0,0,0,0,0,7829,0
2024-07-19,0,6228,0.0,0.0,0.0,0.0,0.0,7670,0,5249,0.0,0,0,0,0,0,0,0,0,0,0,7777,0
2024-07-22,0,6516,0.0,0.0,0.0,0.0,0.0,7751,0,5604,0.0,0,0,0,0,0,0,0,0,0,0,7963,0
2024-07-24,0,6640,0.0,0.0,0.0,0.0,0.0,7680,0,5657,0.0,0,0,0,0,0,0,0,0,0,0,7752,0
2024-07-26,0,6381,0.0,0.0,0.0,0.0,0.0,7602,0,5260,0.0,0,0,0,0,0,0,0,0,0,0,7732,0
2024-07-29,0,7355,0.0,0.0,0.0,0.0,0.0,7612,0,5316,0.0,0,0,0,0,0,0,0,0,0,0,7753,0
2024-07-31,0,6607,0.0,0.0,0.0,0.0,0.0,7708,0,5351,0.0,0,0,0,0,0,0,0,0,0,0,7749,0
2024-08-02,0,6392,0.0,0.0,0.0,0.0,0.0,7620,0,5800,0.0,0,0,0,0,0,0,0,0,0,0,7644,0
2024-08-05,0,7097,0.0,0.0,0.0,0.0,0.0,8024,0,6874,0.0,0,0,0,0,0,0,0,0,0,0,7945,0
2024-08-07,0,7810,0.0,0.0,0.0,0.0,0.0,7920,0,7080,0.0,0,0,0,0,0,0,0,0,0,0,8160,0
2024-08-09,0,8269,0.0,0.0,0.0,0.0,0.0,8135,0,8347,0.0,0,0,0,0,0,0,0,0,0,0,8491,0
2024-08-12,0,8392,0.0,0.0,0.0,0.0,0.0,8269,0,8448,0.0,0,0,0,0,0,0,0,0,0,0,8191,0
2024-08-14,0,8269,0.0,0.0,0.0,0.0,0.0,7890,0,6271,0.0,0,0,0,0,0,0,0,0,0,0,8325,0
2024-08-16,0,7423,0.0,0.0,0.0,0.0,0.0,7821,0,6514,0.0,0,0,0,0,0,0,0,0,0,0,7648,0
2024-08-20,0,7473,0.0,0.0,0.0,0.0,0.0,7677,0,7790,0.0,0,0,0,0,0,0,0,0,0,0,7741,0
2024-08-21,0,7577,0.0,0.0,0.0,0.0,0.0,7957,0,6946,0.0,0,0,0,0,0,0,0,0,0,0,8001,0
2024-08-23,0,7119,0.0,0.0,0.0,0.0,0.0,7547,0,6471,0.0,0,0,0,0,0,0,0,0,0,0,7969,0
2024-08-26,0,6371,0.0,0.0,0.0,0.0,0.0,7572,0,6235,0.0,0,0,0,0,0,0,0,0,0,0,7688,0
2024-08-28,0,6651,0.0,0.0,0.0,0.0,0.0,7636,0,5844,0.0,0,0,0,0,0,0,0,0,0,0,7675,0
2024-08-30,0,6617,0.0,0.0,0.0,0.0,0.0,8057,0,6260,0.0,0,0,0,0,0,0,0,0,0,0,8280,0
2024-09-02,0,6422,0.0,0.0,0.0,0.0,0.0,7670,0,6794,0.0,0,0,0,0,0,0,0,0,0,0,7633,0
2024-09-04,0,6645,0.0,0.0,0.0,0.0,0.0,7820,0,6258,0.0,0,0,0,0,0,0,0,0,0,0,7912,0
2024-09-06,0,6610,0.0,0.0,0.0,0.0,0.0,7761,0,6256,0.0,0,0,0,0,0,0,0,0,0,0,7651,0
2024-09-11,0,6994,0.0,0.0,0.0,0.0,0.0,7733,0,7100,0.0,0,0,0,0,0,0,0,0,0,0,7769,0
2024-09-12,0,7489,0.0,0.0,0.0,0.0,0.0,7817,0,6447,0.0,0,0,0,0,0,0,0,0,0,0,7726,0
2024-09-13,0,7412,0.0,0.0,0.0,0.0,0.0,7909,0,5710,0.0,0,0,0,0,0,0,0,0,0,0,7798,0
2024-09-16,0,7352,0.0,0.0,0.0,0.0,0.0,8145,0,8101,0.0,0,0,0,0,0,0,0,0,0,0,8022,0
2024-09-18,0,6115,0.0,0.0,0.0,0.0,0.0,7816,0,5141,0.0,0,0,0,0,0,0,0,0,0,0,7633,0
2024-09-20,0,6762,0.0,0.0,0.0,0.0,0.0,8230,0,6022,0.0,0,0,0,0,0,0,0,0,0,0,8068,0
2024-09-23,0,7463,0.0,0.0,0.0,0.0,0.0,6921,0,5967,0.0,0,0,0,0,0,0,0,0,0,0,7837,0
2024-09-25,0,6277,0.0,0.0,0.0,0.0,0.0,8005,0,5556,0.0,0,0,0,0,0,0,0,0,0,0,7765,0
2024-09-30,0,7910,0.0,0.0,0.0,0.0,0.0,7662,0,7446,0.0,0,0,0,0,0,0,0,0,0,0,7791,0
2024-10-02,0,7961,0.0,0.0,0.0,0.0,0.0,7685,0,8036,0.0,0,0,0,0,0,0,0,0,0,0,8084,0
2024-10-04,0,7980,0.0,0.0,0.0,0.0,0.0,7745,0,8187,0.0,0,0,0,0,0,0,0,0,0,0,7867,0
2024-10-07,0,7649,0.0,0.0,0.0,0.0,0.0,7680,0,8046,0.0,0,0,0,0,0,0,0,0,0,0,7921,0
2024-10-11,0,7975,0.0,0.0,0.0,0.0,0.0,7556,0,8150,0.0,0,0,0,0,0,0,0,0,0,0,7854,0
2024-10-14,0,7650,0.0,0.0,0.0,0.0,0.0,7630,0,8091,0.0,0,0,0,0,0,0,0,0,0,0,7765,0
2024-10-16,0,6620,0.0,0.0,0.0,0.0,0.0,6792,0,5785,0.0,0,0,0,0,0,0,0,0,0,0,7897,0
2024-10-18,0,7569,0.0,0.0,0.0,0.0,0.0,7608,0,6709,0.0,0,0,0,0,0,0,0,0,0,0,7886,0
2024-10-21,0,6288,0.0,0.0,0.0,0.0,0.0,7695,0,5011,0.0,0,0,0,0,0,0,0,0,0,0,7766,0
2024-10-23,0,7322,0.0,0.0,0.0,0.0,0.0,5832,0,5148,0.0,0,0,0,0,321,0,0,0,0,0,7716,0
2024-10-25,0,7353,0.0,0.0,0.0,0.0,0.0,7377,0,7551,0.0,0,0,0,0,0,0,0,0,0,0,7829,0
2024-10-28,0,7538,0.0,0.0,0.0,0.0,0.0,5976,0,0,0.0,0,0,0,0,0,0,0,0,0,0,7999,0
2024-10-30,0,4351,0.0,0.0,0.0,0.0,0.0,5197,0,0,0.0,0,0,0,0,0,0,26530,0,0,0,6820,0
2024-11-04,0,5214,0.0,0.0,0.0,0.0,0.0,4914,0,0,0.0,0,0,0,0,0,0,30570,0,0,0,8014,0
